iter	Passed	Remaining
658	1956	1012
659	1959	1009
660	1962	1006
661	1965	1003
662	1968	1000
663	1971	997
664	1974	994
665	1977	991
666	1980	988
667	1983	985
668	1986	982
669	1988	979
670	1991	976
671	1994	973
672	1998	970
673	2000	967
674	2003	964
675	2006	961
676	2009	958
677	2012	955
678	2015	952
679	2018	949
680	2020	946
681	2024	943
682	2026	940
683	2029	937
684	2032	934
685	2035	931
686	2037	928
687	2040	925
688	2043	922
689	2046	919
690	2049	916
691	2052	913
692	2054	910
693	2057	907
694	2060	904
695	2063	901
696	2066	898
697	2069	895
698	2072	892
699	2075	889
700	2078	886
701	2081	883
702	2084	880
703	2087	877
704	2089	874
705	2092	871
706	2095	868
707	2097	865
708	2100	862
709	2103	859
710	2106	856
711	2109	853
712	2111	850
713	2114	846
714	2117	844
715	2120	841
716	2123	838
717	2126	835
718	2129	832
719	2132	829
720	2135	826
721	2138	823
722	2141	820
723	2143	817
724	2146	814
725	2149	811
726	2152	808
727	2155	805
728	2158	802
729	2161	799
730	2164	796
731	2167	793
732	2169	790
733	2172	787
734	2176	784
735	2178	781
736	2181	778
737	2184	775
738	2187	772
739	2189	769
740	2192	766
741	2194	763
742	2198	760
743	2200	757
744	2203	754
745	2206	751
746	2209	748
747	2213	745
748	2216	742
749	2219	739
750	2222	736
751	2224	733
752	2227	730
753	2230	727
754	2233	724
755	2237	722
756	2240	719
757	2244	716
758	2247	713
759	2250	710
760	2254	707
761	2257	705
762	2260	702
763	2263	699
764	2266	696
765	2268	693
766	2271	689
767	2274	687
768	2277	684
769	2279	681
770	2282	678
771	2285	674
772	2289	672
773	2292	669
774	2297	667
775	2302	664
776	2306	661
777	2308	658
778	2311	655
779	2314	652
780	2317	649
781	2320	646
782	2323	643
783	2326	640
784	2328	637
785	2331	634
786	2334	631
787	2337	628
788	2340	625
789	2342	622
790	2345	619
791	2348	616
792	2351	613
793	2354	610
794	2357	608
795	2360	605
796	2363	602
797	2366	599
798	2369	596
799	2372	593
800	2375	590
801	2377	587
802	2381	584
803	2383	581
804	2386	578
805	2389	575
806	2391	571
807	2395	569
808	2398	566
809	2400	563
810	2403	560
811	2406	557
812	2409	554
813	2412	551
814	2414	548
815	2417	545
816	2420	542
817	2423	539
818	2426	536
819	2429	533
820	2432	530
821	2434	527
822	2437	524
823	2440	521
824	2443	518
825	2446	515
826	2448	512
827	2451	509
828	2454	506
829	2458	503
830	2462	500
831	2464	497
832	2467	494
833	2469	491
834	2473	488
835	2476	485
836	2479	482
837	2481	479
838	2484	476
839	2487	473
840	2490	470
841	2492	467
842	2495	464
843	2498	461
844	2501	458
845	2504	455
846	2506	452
847	2509	449
848	2512	446
849	2514	443
850	2517	440
851	2520	437
852	2523	434
853	2527	432
854	2529	429
855	2532	426
856	2535	423
857	2538	420
858	2541	417
859	2543	414
860	2546	411
861	2549	408
862	2551	405
863	2554	402
864	2557	399
865	2560	396
866	2563	393
867	2565	390
868	2568	387
869	2571	384
870	2574	381
871	2577	378
872	2580	375
873	2583	372
874	2586	369
875	2589	366
876	2592	363
877	2595	360
878	2598	357
879	2601	354
880	2605	351
881	2607	348
882	2610	345
883	2613	342
884	2616	340
885	2619	337
886	2622	334
887	2625	331
888	2627	328
889	2631	325
890	2634	322
891	2636	319
892	2639	316
893	2642	313
894	2645	310
895	2647	307
896	2650	304
897	2653	301
898	2657	298
899	2660	295
900	2663	292
901	2666	289
902	2669	286
903	2672	283
904	2675	280
905	2677	277
906	2680	274
907	2683	271
908	2686	268
909	2689	265
910	2692	263
911	2695	260
912	2698	257
913	2701	254
914	2704	251
915	2706	248
916	2710	245
917	2713	242
918	2716	239
919	2719	236
920	2722	233
921	2725	230
922	2728	227
923	2731	224
924	2735	221
925	2738	218
926	2741	215
927	2744	212
928	2747	209
929	2750	207
930	2752	204
931	2755	201
932	2758	198
933	2761	195
934	2764	192
935	2767	189
936	2770	186
937	2773	183
938	2776	180
939	2779	177
940	2782	174
941	2784	171
942	2788	168
943	2791	165
944	2794	162
945	2797	159
946	2800	156
947	2803	153
948	2806	150
949	2810	147
950	2812	144
951	2815	141
952	2818	139
953	2821	136
954	2824	133
955	2827	130
956	2830	127
957	2833	124
958	2836	121
959	2839	118
960	2842	115
961	2845	112
962	2849	109
963	2852	106
964	2855	103
965	2858	100
966	2860	97
967	2864	94
968	2867	91
969	2870	88
970	2873	85
971	2876	82
972	2879	79
973	2882	76
974	2884	73
975	2888	71
976	2891	68
977	2893	65
978	2896	62
979	2899	59
980	2902	56
981	2906	53
982	2908	50
983	2911	47
984	2914	44
985	2917	41
986	2920	38
987	2923	35
988	2925	32
989	2928	29
990	2931	26
991	2934	23
992	2937	20
993	2940	17
994	2942	14
995	2945	11
996	2948	8
997	2951	5
998	2954	2
999	2957	0
